Title,Formatted Date,URL,pic_id
01-01-2014 Wednesday,[[20140101]],https://www.brookspriceaction.com/viewtopic.php?t=2422,
01-02-2014 Thursday,[[20140102]],https://www.brookspriceaction.com/viewtopic.php?t=2421,2496
01-03-2014 Friday,[[20140103]],https://www.brookspriceaction.com/viewtopic.php?t=2420,2504
01-06-2014 Monday,[[20140106]],https://www.brookspriceaction.com/viewtopic.php?t=2438,2511
01-07-2014 Tuesday,[[20140107]],https://www.brookspriceaction.com/viewtopic.php?t=2437,2519
01-08-2014 Wednesday,[[20140108]],https://www.brookspriceaction.com/viewtopic.php?t=2436,2523
01-09-2014 Thursday,[[20140109]],https://www.brookspriceaction.com/viewtopic.php?t=2435,2527
01-10-2014 Friday,[[20140110]],https://www.brookspriceaction.com/viewtopic.php?t=2434,2532
01-13-2014 Monday,[[20140113]],https://www.brookspriceaction.com/viewtopic.php?t=2450,2540
01-14-2014 Tuesday,[[20140114]],https://www.brookspriceaction.com/viewtopic.php?t=2449,2545
01-15-2014 Wednesday,[[20140115]],https://www.brookspriceaction.com/viewtopic.php?t=2448,
01-16-2014 Thursday,[[20140116]],https://www.brookspriceaction.com/viewtopic.php?t=2447,2546
01-17-2014 Friday,[[20140117]],https://www.brookspriceaction.com/viewtopic.php?t=2446,2549
01-21-2014 Tuesday,[[20140121]],https://www.brookspriceaction.com/viewtopic.php?t=2456,2555
01-22-2014 Wednesday,[[20140122]],https://www.brookspriceaction.com/viewtopic.php?t=2455,2558
01-23-2014 Thursday,[[20140123]],https://www.brookspriceaction.com/viewtopic.php?t=2454,2561
01-24-2014 Friday,[[20140124]],https://www.brookspriceaction.com/viewtopic.php?t=2453,2565
01-27-2014 Monday,[[20140127]],https://www.brookspriceaction.com/viewtopic.php?t=2464,2570
01-28-2014 Tuesday,[[20140128]],https://www.brookspriceaction.com/viewtopic.php?t=2463,2577
01-29-2014 Wednesday,[[20140129]],https://www.brookspriceaction.com/viewtopic.php?t=2462,2579
01-30-2014 Thursday,[[20140130]],https://www.brookspriceaction.com/viewtopic.php?t=2461,2583
01-31-2014 Friday,[[20140131]],https://www.brookspriceaction.com/viewtopic.php?t=2460,2587
02-03-2014 Monday,[[20140203]],https://www.brookspriceaction.com/viewtopic.php?t=2475,2591
02-04-2014 Tuesday,[[20140204]],https://www.brookspriceaction.com/viewtopic.php?t=2474,2598
02-05-2014 Wednesday,[[20140205]],https://www.brookspriceaction.com/viewtopic.php?t=2473,2608
02-06-2014 Thursday,[[20140206]],https://www.brookspriceaction.com/viewtopic.php?t=2472,2609
02-07-2014 Friday,[[20140207]],https://www.brookspriceaction.com/viewtopic.php?t=2471,2612
02-10-2014 Monday,[[20140210]],https://www.brookspriceaction.com/viewtopic.php?t=2486,2618
02-11-2014 Tuesday,[[20140211]],https://www.brookspriceaction.com/viewtopic.php?t=2485,2621
02-12-2014 Wednesday,[[20140212]],https://www.brookspriceaction.com/viewtopic.php?t=2484,2625
02-13-2014 Thursday,[[20140213]],https://www.brookspriceaction.com/viewtopic.php?t=2483,2628
02-14-2014 Friday,[[20140214]],https://www.brookspriceaction.com/viewtopic.php?t=2482,2630
02-18-2014 Tuesday,[[20140218]],https://www.brookspriceaction.com/viewtopic.php?t=2494,2635
02-19-2014 Wednesday,[[20140219]],https://www.brookspriceaction.com/viewtopic.php?t=2493,2637
02-20-2014 Thursday,[[20140220]],https://www.brookspriceaction.com/viewtopic.php?t=2492,2642
02-21-2014 Friday,[[20140221]],https://www.brookspriceaction.com/viewtopic.php?t=2491,2650
02-24-2014 Monday,[[20140224]],https://www.brookspriceaction.com/viewtopic.php?t=2504,2655
02-25-2014 Tuesday,[[20140225]],https://www.brookspriceaction.com/viewtopic.php?t=2503,2656
02-26-2014 Wednesday,[[20140226]],https://www.brookspriceaction.com/viewtopic.php?t=2502,2658
02-27-2014 Thursday,[[20140227]],https://www.brookspriceaction.com/viewtopic.php?t=2501,2660
02-28-2014 Friday,[[20140228]],https://www.brookspriceaction.com/viewtopic.php?t=2500,2662
03-03-2014 Monday,[[20140303]],https://www.brookspriceaction.com/viewtopic.php?t=2512,2669
03-04-2014 Tuesday,[[20140304]],https://www.brookspriceaction.com/viewtopic.php?t=2511,2672
03-05-2014 Wednesday,[[20140305]],https://www.brookspriceaction.com/viewtopic.php?t=2510,2674
03-06-2014 Thursday,[[20140306]],https://www.brookspriceaction.com/viewtopic.php?t=2509,2675
03-07-2014 Friday,[[20140307]],https://www.brookspriceaction.com/viewtopic.php?t=2508,2676
03-10-2014 Monday,[[20140310]],https://www.brookspriceaction.com/viewtopic.php?t=2522,2678
03-11-2014 Tuesday,[[20140311]],https://www.brookspriceaction.com/viewtopic.php?t=2521,2679
03-12-2014 Wednesday,[[20140312]],https://www.brookspriceaction.com/viewtopic.php?t=2520,2683
03-13-2014 Thursday,[[20140313]],https://www.brookspriceaction.com/viewtopic.php?t=2519,2688
03-14-2014 Friday,[[20140314]],https://www.brookspriceaction.com/viewtopic.php?t=2518,2690
03-17-2014 Monday,[[20140317]],https://www.brookspriceaction.com/viewtopic.php?t=2530,2695
03-18-2014 Tuesday,[[20140318]],https://www.brookspriceaction.com/viewtopic.php?t=2529,2701
03-19-2014 Wednesday,[[20140319]],https://www.brookspriceaction.com/viewtopic.php?t=2528,2705
03-20-2014 Thursday,[[20140320]],https://www.brookspriceaction.com/viewtopic.php?t=2527,2709
03-21-2014 Friday,[[20140321]],https://www.brookspriceaction.com/viewtopic.php?t=2526,2712
03-24-2014 Monday,[[20140324]],https://www.brookspriceaction.com/viewtopic.php?t=2536,
03-25-2014 Tuesday,[[20140325]],https://www.brookspriceaction.com/viewtopic.php?t=2535,2719
03-26-2014 Wednesday,[[20140326]],https://www.brookspriceaction.com/viewtopic.php?t=2534,2725
03-27-2014 Thursday,[[20140327]],https://www.brookspriceaction.com/viewtopic.php?t=2533,2732
03-28-2014 Friday,[[20140328]],https://www.brookspriceaction.com/viewtopic.php?t=2532,2736
03-31-2014 Monday,[[20140331]],https://www.brookspriceaction.com/viewtopic.php?t=2543,2739
04-01-2014 Tuesday,[[20140401]],https://www.brookspriceaction.com/viewtopic.php?t=2542,2740
04-02-2014 Wednesday,[[20140402]],https://www.brookspriceaction.com/viewtopic.php?t=2541,2741
04-03-2014 Thursday,[[20140403]],https://www.brookspriceaction.com/viewtopic.php?t=2540,2750
04-04-2014 Friday,[[20140404]],https://www.brookspriceaction.com/viewtopic.php?t=2539,2751
04-07-2014 Monday,[[20140407]],https://www.brookspriceaction.com/viewtopic.php?t=2568,2753
04-08-2014 Tuesday,[[20140408]],https://www.brookspriceaction.com/viewtopic.php?t=2567,2761
