Title,Formatted Date,URL,pic_id
"01-14-2015 Wednesday: no update, Al is travelling",[[20150114]],https://www.brookspriceaction.com/viewtopic.php?t=2944,
"06-12-2015 Friday - No Update, Al is traveling",[[20150612]],https://www.brookspriceaction.com/viewtopic.php?t=3122,
"06-15-2015 Monday - No Update, Al is traveling",[[20150615]],https://www.brookspriceaction.com/viewtopic.php?t=3136,
"07-03-2015 Friday, Markets Closed",[[20150703]],https://www.brookspriceaction.com/viewtopic.php?t=3155,
"11-27-2015 Friday, Al is away",[[20151127]],https://www.brookspriceaction.com/viewtopic.php?t=3401,
01-02-2015 Friday,[[20150102]],https://www.brookspriceaction.com/viewtopic.php?t=2920,3737
01-05-2015 Monday,[[20150105]],https://www.brookspriceaction.com/viewtopic.php?t=2939,3743
01-06-2015 Tuesday,[[20150106]],https://www.brookspriceaction.com/viewtopic.php?t=2938,3746
01-07-2015 Wednesday,[[20150107]],https://www.brookspriceaction.com/viewtopic.php?t=2937,3752
01-08-2015 Thursday,[[20150108]],https://www.brookspriceaction.com/viewtopic.php?t=2936,3759
01-09-2015 Friday,[[20150109]],https://www.brookspriceaction.com/viewtopic.php?t=2935,3766
01-12-2015 Monday,[[20150112]],https://www.brookspriceaction.com/viewtopic.php?t=2946,3771
01-13-2015 Tuesday,[[20150113]],https://www.brookspriceaction.com/viewtopic.php?t=2945,3774
01-15-2015 Thursday,[[20150115]],https://www.brookspriceaction.com/viewtopic.php?t=2943,3779
01-16-2015 Friday,[[20150116]],https://www.brookspriceaction.com/viewtopic.php?t=2942,3786
01-20-2015 Tuesday,[[20150120]],https://www.brookspriceaction.com/viewtopic.php?t=2954,3795
01-21-2015 Wednesday,[[20150121]],https://www.brookspriceaction.com/viewtopic.php?t=2953,3798
01-22-2015 Thursday,[[20150122]],https://www.brookspriceaction.com/viewtopic.php?t=2952,3806
01-23-2015 Friday,[[20150123]],https://www.brookspriceaction.com/viewtopic.php?t=2951,3811
01-26-2015 Monday,[[20150126]],https://www.brookspriceaction.com/viewtopic.php?t=2961,3817
01-27-2015 Tuesday,[[20150127]],https://www.brookspriceaction.com/viewtopic.php?t=2960,3825
01-28-2015 Wednesday,[[20150128]],https://www.brookspriceaction.com/viewtopic.php?t=2959,3829
01-29-2015 Thursday,[[20150129]],https://www.brookspriceaction.com/viewtopic.php?t=2958,3832
01-30-2015 Friday,[[20150130]],https://www.brookspriceaction.com/viewtopic.php?t=2957,3837
02-02-2015 Monday,[[20150202]],https://www.brookspriceaction.com/viewtopic.php?t=2969,3839
02-03-2015 Tuesday,[[20150203]],https://www.brookspriceaction.com/viewtopic.php?t=2968,3844
02-04-2015 Wednesday,[[20150204]],https://www.brookspriceaction.com/viewtopic.php?t=2967,3852
02-05-2015 Thursday,[[20150205]],https://www.brookspriceaction.com/viewtopic.php?t=2966,3856
02-06-2015 Friday,[[20150206]],https://www.brookspriceaction.com/viewtopic.php?t=2965,3858
02-09-2015 Monday,[[20150209]],https://www.brookspriceaction.com/viewtopic.php?t=2979,3859
02-10-2015 Tuesday,[[20150210]],https://www.brookspriceaction.com/viewtopic.php?t=2978,3867
02-11-2015 Wednesday,[[20150211]],https://www.brookspriceaction.com/viewtopic.php?t=2977,3871
02-12-2015 Thursday,[[20150212]],https://www.brookspriceaction.com/viewtopic.php?t=2976,3875
02-13-2015 Friday,[[20150213]],https://www.brookspriceaction.com/viewtopic.php?t=2975,3876
02-17-2015 Tuesday,[[20150217]],https://www.brookspriceaction.com/viewtopic.php?t=2985,3884
02-18-2015 Wednesday,[[20150218]],https://www.brookspriceaction.com/viewtopic.php?t=2984,3893
02-19-2015 Thursday,[[20150219]],https://www.brookspriceaction.com/viewtopic.php?t=2983,3898
02-20-2015 Friday,[[20150220]],https://www.brookspriceaction.com/viewtopic.php?t=2982,3900
02-23-2015 Monday,[[20150223]],https://www.brookspriceaction.com/viewtopic.php?t=2992,3903
02-24-2015 Tuesday,[[20150224]],https://www.brookspriceaction.com/viewtopic.php?t=2991,3906
02-25-2015 Wednesday,[[20150225]],https://www.brookspriceaction.com/viewtopic.php?t=2990,3912
02-26-2015 Thursday,[[20150226]],https://www.brookspriceaction.com/viewtopic.php?t=2989,3920
02-27-2015 Friday,[[20150227]],https://www.brookspriceaction.com/viewtopic.php?t=2988,3925
03-02-2015 Monday,[[20150302]],https://www.brookspriceaction.com/viewtopic.php?t=3004,3937
03-03-2015 Tuesday,[[20150303]],https://www.brookspriceaction.com/viewtopic.php?t=3003,3944
03-04-2015 Wednesday,[[20150304]],https://www.brookspriceaction.com/viewtopic.php?t=3002,3949
03-05-2015 Thursday,[[20150305]],https://www.brookspriceaction.com/viewtopic.php?t=3001,3953
03-06-2015 Friday,[[20150306]],https://www.brookspriceaction.com/viewtopic.php?t=3000,3958
03-09-2015 Monday,[[20150309]],https://www.brookspriceaction.com/viewtopic.php?t=3011,3973
03-10-2015 Tuesday,[[20150310]],https://www.brookspriceaction.com/viewtopic.php?t=3010,3975
03-11-2015 Wednesday,[[20150311]],https://www.brookspriceaction.com/viewtopic.php?t=3009,3979
03-12-2015 Thursday,[[20150312]],https://www.brookspriceaction.com/viewtopic.php?t=3008,3981
03-13-2015 Friday,[[20150313]],https://www.brookspriceaction.com/viewtopic.php?t=3007,3984
03-16-2015 Monday,[[20150316]],https://www.brookspriceaction.com/viewtopic.php?t=3018,4014
03-17-2015 Tuesday,[[20150317]],https://www.brookspriceaction.com/viewtopic.php?t=3017,4015
03-18-2015 Wednesday,[[20150318]],https://www.brookspriceaction.com/viewtopic.php?t=3016,4018
03-19-2015 Thursday,[[20150319]],https://www.brookspriceaction.com/viewtopic.php?t=3015,4025
03-20-2015 Friday,[[20150320]],https://www.brookspriceaction.com/viewtopic.php?t=3014,4028
03-23-2015 Monday,[[20150323]],https://www.brookspriceaction.com/viewtopic.php?t=3025,4032
03-24-2015 Tuesday,[[20150324]],https://www.brookspriceaction.com/viewtopic.php?t=3024,4036
03-25-2015 Wednesday - no update today,[[20150325]],https://www.brookspriceaction.com/viewtopic.php?t=3023,
03-26-2015 Thursday,[[20150326]],https://www.brookspriceaction.com/viewtopic.php?t=3022,4041
03-27-2015 Friday,[[20150327]],https://www.brookspriceaction.com/viewtopic.php?t=3021,4046
03-30-2015 Monday,[[20150330]],https://www.brookspriceaction.com/viewtopic.php?t=3032,4057
03-31-2015 Tuesday,[[20150331]],https://www.brookspriceaction.com/viewtopic.php?t=3031,4064
04-01-2015 Wednesday,[[20150401]],https://www.brookspriceaction.com/viewtopic.php?t=3030,4070
04-02-2015 Thursday,[[20150402]],https://www.brookspriceaction.com/viewtopic.php?t=3029,4073
04-03-2015 Friday- market is closed,[[20150403]],https://www.brookspriceaction.com/viewtopic.php?t=3028,
04-06-2015 Monday...no report today (Al is away),[[20150406]],https://www.brookspriceaction.com/viewtopic.php?t=3037,
04-07-2015 Tuesday...no report today (Al is away),[[20150407]],https://www.brookspriceaction.com/viewtopic.php?t=3038,
04-08-2015 Wednesday,[[20150408]],https://www.brookspriceaction.com/viewtopic.php?t=3041,4092
04-09-2015 Thursday,[[20150409]],https://www.brookspriceaction.com/viewtopic.php?t=3040,4094
04-10-2015 Friday,[[20150410]],https://www.brookspriceaction.com/viewtopic.php?t=3039,4100
04-13-2015 Monday,[[20150413]],https://www.brookspriceaction.com/viewtopic.php?t=3052,4113
04-14-2015 Tuesday,[[20150414]],https://www.brookspriceaction.com/viewtopic.php?t=3051,4123
04-15-2015 Wednesday,[[20150415]],https://www.brookspriceaction.com/viewtopic.php?t=3050,4129
04-16-2015 Thursday,[[20150416]],https://www.brookspriceaction.com/viewtopic.php?t=3049,4133
04-17-2015 Friday,[[20150417]],https://www.brookspriceaction.com/viewtopic.php?t=3048,4136
04-20-2015 Monday,[[20150420]],https://www.brookspriceaction.com/viewtopic.php?t=3061,4140
04-21-2015 Tuesday,[[20150421]],https://www.brookspriceaction.com/viewtopic.php?t=3060,4144
04-22-2015 Wednesday,[[20150422]],https://www.brookspriceaction.com/viewtopic.php?t=3059,4147
04-23-2015 Thursday,[[20150423]],https://www.brookspriceaction.com/viewtopic.php?t=3058,4151
04-24-2015 Friday,[[20150424]],https://www.brookspriceaction.com/viewtopic.php?t=3057,4153
04-27-2015 Monday,[[20150427]],https://www.brookspriceaction.com/viewtopic.php?t=3070,4155
04-28-2015 Tuesday,[[20150428]],https://www.brookspriceaction.com/viewtopic.php?t=3069,4157
04-29-2015 Wednesday,[[20150429]],https://www.brookspriceaction.com/viewtopic.php?t=3068,4163
04-30-2015 Thursday,[[20150430]],https://www.brookspriceaction.com/viewtopic.php?t=3067,4167
05-01-2015 Friday,[[20150501]],https://www.brookspriceaction.com/viewtopic.php?t=3066,4170
05-04-2015 Monday,[[20150504]],https://www.brookspriceaction.com/viewtopic.php?t=3077,4182
05-05-2015 Tuesday,[[20150505]],https://www.brookspriceaction.com/viewtopic.php?t=3076,4185
05-06-2015 Wednesday,[[20150506]],https://www.brookspriceaction.com/viewtopic.php?t=3075,4188
05-07-2015 Thursday,[[20150507]],https://www.brookspriceaction.com/viewtopic.php?t=3074,4190
05-08-2015 Friday,[[20150508]],https://www.brookspriceaction.com/viewtopic.php?t=3073,4193
05-11-2015 Monday,[[20150511]],https://www.brookspriceaction.com/viewtopic.php?t=3084,4203
05-12-2015 Tuesday,[[20150512]],https://www.brookspriceaction.com/viewtopic.php?t=3083,4206
05-13-2015 Wednesday,[[20150513]],https://www.brookspriceaction.com/viewtopic.php?t=3082,4209
05-14-2015 Thursday,[[20150514]],https://www.brookspriceaction.com/viewtopic.php?t=3081,4212
05-15-2015 Friday,[[20150515]],https://www.brookspriceaction.com/viewtopic.php?t=3080,4214
05-18-2015 Monday,[[20150518]],https://www.brookspriceaction.com/viewtopic.php?t=3094,4218
05-19-2015 Tuesday,[[20150519]],https://www.brookspriceaction.com/viewtopic.php?t=3093,4220
05-20-2015 Wednesday,[[20150520]],https://www.brookspriceaction.com/viewtopic.php?t=3092,4225
