Title,Formatted Date,URL,pic_id
01-02-2017 Monday - US Holiday,[[20170102]],https://www.brookspriceaction.com/viewtopic.php?t=3901,
01-03-2017 Tuesday,[[20170103]],https://www.brookspriceaction.com/viewtopic.php?t=3900,5286
01-04-2017 Wednesday,[[20170104]],https://www.brookspriceaction.com/viewtopic.php?t=3899,5293
01-05-2017 Thursday,[[20170105]],https://www.brookspriceaction.com/viewtopic.php?t=3898,5299
01-06-2017 Friday,[[20170106]],https://www.brookspriceaction.com/viewtopic.php?t=3897,5305
01-09-2017 Monday,[[20170109]],https://www.brookspriceaction.com/viewtopic.php?t=3914,5307
01-10-2017 Tuesday (no webinar),[[20170110]],https://www.brookspriceaction.com/viewtopic.php?t=3913,
01-11-2017 Wednesday,[[20170111]],https://www.brookspriceaction.com/viewtopic.php?t=3912,5312
01-12-2017 Thursday,[[20170112]],https://www.brookspriceaction.com/viewtopic.php?t=3911,5314
01-13-2017 Friday (Al may be traveling),[[20170113]],https://www.brookspriceaction.com/viewtopic.php?t=3910,
01-16-2017 Monday (US Holiday),[[20170116]],https://www.brookspriceaction.com/viewtopic.php?t=3921,
"01-17-2017 Tuesday (Al traveling, no webinar)",[[20170117]],https://www.brookspriceaction.com/viewtopic.php?t=3920,
01-18-2017 Wednesday,[[20170118]],https://www.brookspriceaction.com/viewtopic.php?t=3919,5324
01-19-2017 Thursday,[[20170119]],https://www.brookspriceaction.com/viewtopic.php?t=3918,5326
01-20-2017 Friday,[[20170120]],https://www.brookspriceaction.com/viewtopic.php?t=3917,5328
01-23-2017 Monday,[[20170123]],https://www.brookspriceaction.com/viewtopic.php?t=3929,5341
01-24-2017 Tuesday,[[20170124]],https://www.brookspriceaction.com/viewtopic.php?t=3928,5345
01-25-2017 Wednesday,[[20170125]],https://www.brookspriceaction.com/viewtopic.php?t=3927,5352
01-26-2017 Thursday,[[20170126]],https://www.brookspriceaction.com/viewtopic.php?t=3926,5357
01-27-2017 Friday,[[20170127]],https://www.brookspriceaction.com/viewtopic.php?t=3925,5359
01-30-2017 Monday,[[20170130]],https://www.brookspriceaction.com/viewtopic.php?t=3935,5367
01-31-2017 Tuesday,[[20170131]],https://www.brookspriceaction.com/viewtopic.php?t=3934,5373
02-01-2017 Wednesday,[[20170201]],https://www.brookspriceaction.com/viewtopic.php?t=3933,5378
02-02-2017 Thursday,[[20170202]],https://www.brookspriceaction.com/viewtopic.php?t=3932,5380
02-03-2017 Friday,[[20170203]],https://www.brookspriceaction.com/viewtopic.php?t=3931,5383
02-06-2017Monday,[[20170206]],https://www.brookspriceaction.com/viewtopic.php?t=3943,5394
02-07-2017 Tuesday,[[20170207]],https://www.brookspriceaction.com/viewtopic.php?t=3942,5397
02-08-2017 Wednesday,[[20170208]],https://www.brookspriceaction.com/viewtopic.php?t=3941,5399
02-09-2017 Thursday,[[20170209]],https://www.brookspriceaction.com/viewtopic.php?t=3940,5403
02-10-2017 Friday,[[20170210]],https://www.brookspriceaction.com/viewtopic.php?t=3939,5405
02-13-2017 Monday,[[20170213]],https://www.brookspriceaction.com/viewtopic.php?t=3952,5407
02-14-2017 Tuesday,[[20170214]],https://www.brookspriceaction.com/viewtopic.php?t=3951,5409
02-15-2017 Wednesday,[[20170215]],https://www.brookspriceaction.com/viewtopic.php?t=3950,5411
02-16-2017 Thursday,[[20170216]],https://www.brookspriceaction.com/viewtopic.php?t=3949,5414
02-17-2017 Friday,[[20170217]],https://www.brookspriceaction.com/viewtopic.php?t=3948,5416
02-20-2017 Monday - US Holiday,[[20170220]],https://www.brookspriceaction.com/viewtopic.php?t=3965,
02-21-2017 Tuesday,[[20170221]],https://www.brookspriceaction.com/viewtopic.php?t=3964,5419
02-22-2017 Wednesday,[[20170222]],https://www.brookspriceaction.com/viewtopic.php?t=3963,5424
02-23-2017 Thursday,[[20170223]],https://www.brookspriceaction.com/viewtopic.php?t=3962,5426
02-24-2017 Friday,[[20170224]],https://www.brookspriceaction.com/viewtopic.php?t=3961,5429
02-27-2017 Monday,[[20170227]],https://www.brookspriceaction.com/viewtopic.php?t=3980,5431
02-28-2017 Tuesday,[[20170228]],https://www.brookspriceaction.com/viewtopic.php?t=3979,5433
03-01-2017 Wednesday,[[20170301]],https://www.brookspriceaction.com/viewtopic.php?t=3978,5434
03-02-2017 Thursday,[[20170302]],https://www.brookspriceaction.com/viewtopic.php?t=3977,5435
03-03-2017 Friday,[[20170303]],https://www.brookspriceaction.com/viewtopic.php?t=3976,5436
03-06-2017 Monday,[[20170306]],https://www.brookspriceaction.com/viewtopic.php?t=3992,5437
03-07-2017 Tuesday,[[20170307]],https://www.brookspriceaction.com/viewtopic.php?t=3991,5438
03-08-2017 Wednesday,[[20170308]],https://www.brookspriceaction.com/viewtopic.php?t=3990,5439
03-09-2017 Thursday,[[20170309]],https://www.brookspriceaction.com/viewtopic.php?t=3989,5440
03-10-2017 Friday,[[20170310]],https://www.brookspriceaction.com/viewtopic.php?t=3988,5441
03-13-2017 Monday,[[20170313]],https://www.brookspriceaction.com/viewtopic.php?t=3999,5442
03-14-2017 Tuesday,[[20170314]],https://www.brookspriceaction.com/viewtopic.php?t=3998,5443
03-15-2017 Wednesday,[[20170315]],https://www.brookspriceaction.com/viewtopic.php?t=3997,5444
03-16-2017 Thursday,[[20170316]],https://www.brookspriceaction.com/viewtopic.php?t=3996,5445
03-17-2017 Friday,[[20170317]],https://www.brookspriceaction.com/viewtopic.php?t=3995,5446
03-20-2017 Monday,[[20170320]],https://www.brookspriceaction.com/viewtopic.php?t=4005,5447
03-21-2017 Tuesday,[[20170321]],https://www.brookspriceaction.com/viewtopic.php?t=4004,5448
03-22-2017 Wednesday,[[20170322]],https://www.brookspriceaction.com/viewtopic.php?t=4003,5449
03-23-2017 Thursday,[[20170323]],https://www.brookspriceaction.com/viewtopic.php?t=4002,5450
03-24-2017 Friday,[[20170324]],https://www.brookspriceaction.com/viewtopic.php?t=4001,5451
03-27-2017 Monday,[[20170327]],https://www.brookspriceaction.com/viewtopic.php?t=4011,5452
