URL,Status,Keyword Found,Error Reason
www.cmedia.com.tw/tw/,Error,False,"Message: invalid argument
  (Session info: chrome=119.0.6045.159)
Stacktrace:
0   chromedriver                        0x0000000101131d28 chromedriver + 4795688
1   chromedriver                        0x00000001011292b3 chromedriver + 4760243
2   chromedriver                        0x0000000100d026bd chromedriver + 407229
3   chromedriver                        0x0000000100ce8b16 chromedriver + 301846
4   chromedriver                        0x0000000100ce69b6 chromedriver + 293302
5   chromedriver                        0x0000000100ce6f6a chromedriver + 294762
6   chromedriver                        0x0000000100d0570e chromedriver + 419598
7   chromedriver                        0x0000000100d95165 chromedriver + 1007973
8   chromedriver                        0x0000000100d78ca2 chromedriver + 892066
9   chromedriver                        0x0000000100d94b2b chromedriver + 1006379
10  chromedriver                        0x0000000100d78a73 chromedriver + 891507
11  chromedriver                        0x0000000100d43143 chromedriver + 672067
12  chromedriver                        0x0000000100d4431e chromedriver + 676638
13  chromedriver                        0x00000001010f2795 chromedriver + 4536213
14  chromedriver                        0x00000001010f7853 chromedriver + 4556883
15  chromedriver                        0x00000001010d8001 chromedriver + 4427777
16  chromedriver                        0x00000001010f859d chromedriver + 4560285
17  chromedriver                        0x00000001010c948c chromedriver + 4367500
18  chromedriver                        0x00000001011180e8 chromedriver + 4690152
19  chromedriver                        0x000000010111829e chromedriver + 4690590
20  chromedriver                        0x0000000101128eee chromedriver + 4759278
21  libsystem_pthread.dylib             0x00007ff80a62f1d3 _pthread_start + 125
22  libsystem_pthread.dylib             0x00007ff80a62abd3 thread_start + 15
"
http://www.cablemax.com.tw/,Success,False,
http://www.cabur.it/eng/index.htm,Error,False,Timeout
http://www.caddock.com/,Success,False,
http://www.cadence.com/,Error,False,Timeout
http://www.ca.com/us/,Success,False,
http://www.calchip.com/,Error,False,Timeout
http://www.calcrystal.com/,Success,False,
http://www.calex.com/,Error,False,Timeout
http://www.caliberelectronics.com/,Error,False,Timeout
http://www.calscrew.net/new/,Error,False,Timeout
www.pentairprotect.com,Error,False,"Message: invalid argument
  (Session info: chrome=119.0.6045.159)
Stacktrace:
0   chromedriver                        0x0000000101131d28 chromedriver + 4795688
1   chromedriver                        0x00000001011292b3 chromedriver + 4760243
2   chromedriver                        0x0000000100d026bd chromedriver + 407229
3   chromedriver                        0x0000000100ce8b16 chromedriver + 301846
4   chromedriver                        0x0000000100ce69b6 chromedriver + 293302
5   chromedriver                        0x0000000100ce6f6a chromedriver + 294762
6   chromedriver                        0x0000000100d0570e chromedriver + 419598
7   chromedriver                        0x0000000100d95165 chromedriver + 1007973
8   chromedriver                        0x0000000100d78ca2 chromedriver + 892066
9   chromedriver                        0x0000000100d94b2b chromedriver + 1006379
10  chromedriver                        0x0000000100d78a73 chromedriver + 891507
11  chromedriver                        0x0000000100d43143 chromedriver + 672067
12  chromedriver                        0x0000000100d4431e chromedriver + 676638
13  chromedriver                        0x00000001010f2795 chromedriver + 4536213
14  chromedriver                        0x00000001010f7853 chromedriver + 4556883
15  chromedriver                        0x00000001010d8001 chromedriver + 4427777
16  chromedriver                        0x00000001010f859d chromedriver + 4560285
17  chromedriver                        0x00000001010c948c chromedriver + 4367500
18  chromedriver                        0x00000001011180e8 chromedriver + 4690152
19  chromedriver                        0x000000010111829e chromedriver + 4690590
20  chromedriver                        0x0000000101128eee chromedriver + 4759278
21  libsystem_pthread.dylib             0x00007ff80a62f1d3 _pthread_start + 125
22  libsystem_pthread.dylib             0x00007ff80a62abd3 thread_start + 15
"
http://calmos-technology.allitwares.com/company/home_page.php?user_id=67059,Success,True,
http://www.exar.com/,Success,False,
http://www.calscrew.net/new/,Success,False,
https://www.caltestelectronics.com/,Error,False,Timeout
http://www.caltronind.net/,Error,False,Timeout
http://www.caly.com.tw/,Success,False,
http://www.cambion.com/,Error,False,Timeout
http://www.cdtltd.co.uk/,Error,False,Timeout
http://www.camelcom.com.my,Success,True,
http://www.camelionbattery.com/,Success,False,
http://www.cameronsino.com/,Error,False,Timeout
http://www.canal.com.tw/e-index.htm,Success,False,
http://www.canarycom.com/,Error,False,Timeout
http://www.candocom.com/index_en.asp,Success,False,
http://www.china-capacitors.com/,Success,False,
http://www.capatronics.com/,Success,False,
http://www.generalcable.com/,Error,False,Timeout
http://www.capxongroup.com/en/index.aspx,Success,False,
http://www.cap-xx.com/,Error,False,Timeout
http://www.carclo-optics.com/,Error,False,Timeout
http://www.cardinalxtal.com/,Error,False,Timeout
http://www.carinda.com.au/,Success,False,
http://www.carlingtech.com/,Error,False,Timeout
http://www.carlingtech.com/,Error,False,Timeout
http://www.tensolite.com/,Error,False,Timeout
http://www.gavazzionline.com/,Error,False,Timeout
http://www.carlon.com/,Error,False,Timeout
http://www.generalcable.com/,Error,False,Timeout
http://www.casetronic.com/,Error,False,Timeout
http://www.casilsemi.com/asp-bin/en/?page=1,Success,False,
http://www.calscrew.net/new/,Success,False,
http://www.castelle.com/,Success,False,
http://www.capitaladvanced.com/,Success,True,
http://www.catsemi.com/,Error,False,Timeout
http://www.catcher.com.tw/,Error,False,Timeout
http://www.caton.com/,Success,True,
http://www.caddell-burns.com/,Success,False,
http://www.candcconn.com.tw/,Success,True,
http://www.corstat.com/,Error,False,Timeout
http://www.ccohm.com.tw/,Error,False,Timeout
http://www.cdil.com/,Error,False,Timeout
http://www.cdtechno.com/,Success,True,
https://www.cec.com.cn/,Success,False,
http://www.ceco-inc.com/,Error,False,Timeout
http://www.customelec.com/,Success,False,
http://www.ceiecsz.com.cn/en/,Success,False,
http://www.cel.com/,Success,True,
http://www.celduc-relais.com/uk/,Error,False,Timeout
http://www.celeritous.com/,Success,False,
http://www.celestica.com/,Error,False,Timeout
http://www.cematsil.com/Wc88d66de5eb33.htm,Success,False,
https://www.cenlink.com.tw/en/,Success,False,
https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=26289,Error,False,Timeout
http://www.century-micro.com/,Error,False,Timeout
http://www.centralsemi.com/,Error,False,Timeout
http://www.centuryinterconnect.com/,Error,False,Timeout
http://www.ceramate.com.tw/,Error,False,Timeout
http://www.vishay.com/company/brands/cera-mite/,Success,True,
http://ceratech.tradekorea.com,Error,False,Timeout
http://www.cermetek.com/,Success,False,
http://www.bussmann.com/,Success,False,
http://www.chyangfun.com/,Success,False,
http://www.corning.com/index.aspx,Success,True,
http://www.challengeelectronics.com/,Success,True,
http://chamawen127.en.hisupplier.com/,Success,False,
http://www.champ-tech.com/,Error,False,Timeout
www.cj-elec.com,Error,False,"Message: invalid argument
  (Session info: chrome=119.0.6045.159)
Stacktrace:
0   chromedriver                        0x0000000101131d28 chromedriver + 4795688
1   chromedriver                        0x00000001011292b3 chromedriver + 4760243
2   chromedriver                        0x0000000100d026bd chromedriver + 407229
3   chromedriver                        0x0000000100ce8b16 chromedriver + 301846
4   chromedriver                        0x0000000100ce69b6 chromedriver + 293302
5   chromedriver                        0x0000000100ce6f6a chromedriver + 294762
6   chromedriver                        0x0000000100d0570e chromedriver + 419598
7   chromedriver                        0x0000000100d95165 chromedriver + 1007973
8   chromedriver                        0x0000000100d78ca2 chromedriver + 892066
9   chromedriver                        0x0000000100d94b2b chromedriver + 1006379
10  chromedriver                        0x0000000100d78a73 chromedriver + 891507
11  chromedriver                        0x0000000100d43143 chromedriver + 672067
12  chromedriver                        0x0000000100d4431e chromedriver + 676638
13  chromedriver                        0x00000001010f2795 chromedriver + 4536213
14  chromedriver                        0x00000001010f7853 chromedriver + 4556883
15  chromedriver                        0x00000001010d8001 chromedriver + 4427777
16  chromedriver                        0x00000001010f859d chromedriver + 4560285
17  chromedriver                        0x00000001010c948c chromedriver + 4367500
18  chromedriver                        0x00000001011180e8 chromedriver + 4690152
19  chromedriver                        0x000000010111829e chromedriver + 4690590
20  chromedriver                        0x0000000101128eee chromedriver + 4759278
21  libsystem_pthread.dylib             0x00007ff80a62f1d3 _pthread_start + 125
22  libsystem_pthread.dylib             0x00007ff80a62abd3 thread_start + 15
"
http://www.cj-elec.com/en/,Error,False,Timeout
http://www.pc-connector.com/,Error,False,Timeout
http://www.darter.com.tw/,Success,False,
http://hc-elec.en.alibaba.com/,Error,False,Timeout
http://www.coxoc.com.tw,Error,False,Timeout
http://www.chaparraltec.com/,Error,False,Timeout
http://www.charleswater.co.uk/,Error,False,Timeout
https://en.wikipedia.org/wiki/chartered_semiconductor_manufacturing,Error,False,Timeout
http://www.perle.com/,Error,False,Timeout
http://www.chellis.com/,Error,False,Timeout
http://www.chemtronics.com/,Error,False,Timeout
http://www.chenbro.com/,Success,False,
http://www.cnb.com.hk/abouten.htm,Success,False,
http://www.chengpu.com.tw/,Success,False,
http://www.c-y.com.tw/company-e.htm,Success,False,
http://www.uneec.com/en/,Error,False,Timeout
http://www.chenmko.com.tw/tw/,Success,False,
http://www.chequers-electronic.com/,Success,False,
http://www.cherrycorp.com/,Error,False,Timeout
http://www.chinsan.com/welcome/,Success,True,
http://www.chiapi.com.tw/,Error,False,Timeout
http://www.chiaping.com.tw/,Success,False,
http://www.agmautomotive.com/agm-automotive-partners-with-chicago-miniature-lighting-team/,Success,False,
http://www.chieftec.com/,Success,False,
http://www.cf-switch.com/,Success,True,
https://www.chilisin.com/,Error,False,Timeout
http://www.chily.com/,Error,False,Timeout
http://www.chimeicorp.com/en-us/,Error,False,Timeout
http://www.chimicron.com/,Error,False,Timeout
http://www.chinmore.com/index.php,Error,False,Timeout
http://www.chinpoon.com/en,Success,True,
http://www.csctw.com.tw/eng/eng.html,Success,False,
http://www.chinasound.com/,Success,False,
http://www.chinfa.com/,Success,True,
http://www.chinnan.com.tw/,Error,False,Timeout
http://www.cetsemi.com/index-e.htm,Success,False,
http://www.tycoelectronics.com,Error,False,Timeout
