URL,Status,Keyword Found,Error Reason
http://www.2e-mechatronic.de,Success,False,
http://www.3com.com/,Success,False,
http://www.nvidia.com/,Success,False,
http://www.3lcoil.com/,Success,True,
http://www.3m.com/,Success,True,
www.3peakic.com.cn,Error,False,"Message: invalid argument
  (Session info: chrome=119.0.6045.159)
Stacktrace:
0   chromedriver                        0x0000000100e37d28 chromedriver + 4795688
1   chromedriver                        0x0000000100e2f2b3 chromedriver + 4760243
2   chromedriver                        0x0000000100a086bd chromedriver + 407229
3   chromedriver                        0x00000001009eeb16 chromedriver + 301846
4   chromedriver                        0x00000001009ec9b6 chromedriver + 293302
5   chromedriver                        0x00000001009ecf6a chromedriver + 294762
6   chromedriver                        0x0000000100a0b70e chromedriver + 419598
7   chromedriver                        0x0000000100a9b165 chromedriver + 1007973
8   chromedriver                        0x0000000100a7eca2 chromedriver + 892066
9   chromedriver                        0x0000000100a9ab2b chromedriver + 1006379
10  chromedriver                        0x0000000100a7ea73 chromedriver + 891507
11  chromedriver                        0x0000000100a49143 chromedriver + 672067
12  chromedriver                        0x0000000100a4a31e chromedriver + 676638
13  chromedriver                        0x0000000100df8795 chromedriver + 4536213
14  chromedriver                        0x0000000100dfd853 chromedriver + 4556883
15  chromedriver                        0x0000000100dde001 chromedriver + 4427777
16  chromedriver                        0x0000000100dfe59d chromedriver + 4560285
17  chromedriver                        0x0000000100dcf48c chromedriver + 4367500
18  chromedriver                        0x0000000100e1e0e8 chromedriver + 4690152
19  chromedriver                        0x0000000100e1e29e chromedriver + 4690590
20  chromedriver                        0x0000000100e2eeee chromedriver + 4759278
21  libsystem_pthread.dylib             0x00007ff80a62f1d3 _pthread_start + 125
22  libsystem_pthread.dylib             0x00007ff80a62abd3 thread_start + 15
"
http://www.3rlab.com/,Success,False,
http://www.3ware.com/,Success,False,
http://www.3ypower.com/,Success,False,
http://www.4dsystems.com.au/,Success,False,
www.aosmd.com/,Error,False,"Message: invalid argument
  (Session info: chrome=119.0.6045.159)
Stacktrace:
0   chromedriver                        0x0000000100e37d28 chromedriver + 4795688
1   chromedriver                        0x0000000100e2f2b3 chromedriver + 4760243
2   chromedriver                        0x0000000100a086bd chromedriver + 407229
3   chromedriver                        0x00000001009eeb16 chromedriver + 301846
4   chromedriver                        0x00000001009ec9b6 chromedriver + 293302
5   chromedriver                        0x00000001009ecf6a chromedriver + 294762
6   chromedriver                        0x0000000100a0b70e chromedriver + 419598
7   chromedriver                        0x0000000100a9b165 chromedriver + 1007973
8   chromedriver                        0x0000000100a7eca2 chromedriver + 892066
9   chromedriver                        0x0000000100a9ab2b chromedriver + 1006379
10  chromedriver                        0x0000000100a7ea73 chromedriver + 891507
11  chromedriver                        0x0000000100a49143 chromedriver + 672067
12  chromedriver                        0x0000000100a4a31e chromedriver + 676638
13  chromedriver                        0x0000000100df8795 chromedriver + 4536213
14  chromedriver                        0x0000000100dfd853 chromedriver + 4556883
15  chromedriver                        0x0000000100dde001 chromedriver + 4427777
16  chromedriver                        0x0000000100dfe59d chromedriver + 4560285
17  chromedriver                        0x0000000100dcf48c chromedriver + 4367500
18  chromedriver                        0x0000000100e1e0e8 chromedriver + 4690152
19  chromedriver                        0x0000000100e1e29e chromedriver + 4690590
20  chromedriver                        0x0000000100e2eeee chromedriver + 4759278
21  libsystem_pthread.dylib             0x00007ff80a62f1d3 _pthread_start + 125
22  libsystem_pthread.dylib             0x00007ff80a62abd3 thread_start + 15
"
http://www.a1semi.com,Success,True,
http://www.8681.tradebig.com/,Success,False,
http://www.aaeon.com/,Success,True,
http://www.aaicorp.com/,Success,False,
http://www.aakcorp.com/,Success,False,
http://www.aamsi.com/,Success,True,
http://www.aavidthermalloy.com/,Success,True,
https://global.abb/group/en,Success,False,
https://new.abb.com/low-voltage/products/wire-cable-management/wiring-duct-trunking,Success,False,
http://www.abbatron.com/,Success,True,
http://www.abbott-tech.com/,Success,False,
http://www.abb.com/semiconductors,Success,False,
http://www.abco.co.kr,Success,False,
http://www.ttabconnectors.com/,Success,False,
http://www.abctwn.com.tw/eng51.htm,Success,True,
http://www.all-best.com.tw/html/index.asp,Success,False,
http://www.abelconn.com/,Success,True,
http://www.abelektronik.com/home.html,Success,False,
www.abilis.com,Error,False,"Message: invalid argument
  (Session info: chrome=119.0.6045.159)
Stacktrace:
0   chromedriver                        0x0000000100e37d28 chromedriver + 4795688
1   chromedriver                        0x0000000100e2f2b3 chromedriver + 4760243
2   chromedriver                        0x0000000100a086bd chromedriver + 407229
3   chromedriver                        0x00000001009eeb16 chromedriver + 301846
4   chromedriver                        0x00000001009ec9b6 chromedriver + 293302
5   chromedriver                        0x00000001009ecf6a chromedriver + 294762
6   chromedriver                        0x0000000100a0b70e chromedriver + 419598
7   chromedriver                        0x0000000100a9b165 chromedriver + 1007973
8   chromedriver                        0x0000000100a7eca2 chromedriver + 892066
9   chromedriver                        0x0000000100a9ab2b chromedriver + 1006379
10  chromedriver                        0x0000000100a7ea73 chromedriver + 891507
11  chromedriver                        0x0000000100a49143 chromedriver + 672067
12  chromedriver                        0x0000000100a4a31e chromedriver + 676638
13  chromedriver                        0x0000000100df8795 chromedriver + 4536213
14  chromedriver                        0x0000000100dfd853 chromedriver + 4556883
15  chromedriver                        0x0000000100dde001 chromedriver + 4427777
16  chromedriver                        0x0000000100dfe59d chromedriver + 4560285
17  chromedriver                        0x0000000100dcf48c chromedriver + 4367500
18  chromedriver                        0x0000000100e1e0e8 chromedriver + 4690152
19  chromedriver                        0x0000000100e1e29e chromedriver + 4690590
20  chromedriver                        0x0000000100e2eeee chromedriver + 4759278
21  libsystem_pthread.dylib             0x00007ff80a62f1d3 _pthread_start + 125
22  libsystem_pthread.dylib             0x00007ff80a62abd3 thread_start + 15
"
https://www.ablic.com/en/semicon/,Success,True,
https://www.ablic.com/,Success,True,
ttps://www.abov.co.kr/en/main.php,Success,True,
http://www.abracon.com/,Success,True,
http://www.advancedbattery.ca/,Success,False,
http://www.zoominfo.com/c/ab-semicon-ltd./98713,Success,False,
http://www.absolutebattery.co.uk/,Success,False,
http://www.acard.com/english/home.jsp,Success,False,
http://www.acbel.com/,Success,False,
http://www.americancapacitor.com/,Success,True,
http://www.accmicro.com/,Success,False,
http://www.acco.com/,Success,False,
http://www.accton.com/,Success,False,
http://www.acculex.com/,Success,True,
http://www.acculogic.com/,Success,True,
http://www.accutekmicro.com/,Success,False,
http://www.acer.ca/,Success,False,
http://www.advancedcomponents.com/,Success,True,
http://www.aclstaticide.com/01/index.html,Success,True,
http://www.acmeindustrial.com/,Success,True,
http://www.acon.com/wps/wcm/connect/en/home/index.htm,Success,False,
http://www.acopian.com/,Success,True,
http://www.acptechnologies.com/,Success,True,
http://acrian.com/,Success,False,
http://www.acromag.com/index.cfm,Success,True,
http://www.acrosser.com/,Success,False,
http://www.honeywell.com/sites/acs/,Success,False,
http://www.act1.com/home/index.php,Success,True,
http://www.actel.com/,Success,True,
www.actions-micro.com,Error,False,"Message: invalid argument
  (Session info: chrome=119.0.6045.159)
Stacktrace:
0   chromedriver                        0x0000000100e37d28 chromedriver + 4795688
1   chromedriver                        0x0000000100e2f2b3 chromedriver + 4760243
2   chromedriver                        0x0000000100a086bd chromedriver + 407229
3   chromedriver                        0x00000001009eeb16 chromedriver + 301846
4   chromedriver                        0x00000001009ec9b6 chromedriver + 293302
5   chromedriver                        0x00000001009ecf6a chromedriver + 294762
6   chromedriver                        0x0000000100a0b70e chromedriver + 419598
7   chromedriver                        0x0000000100a9b165 chromedriver + 1007973
8   chromedriver                        0x0000000100a7eca2 chromedriver + 892066
9   chromedriver                        0x0000000100a9ab2b chromedriver + 1006379
10  chromedriver                        0x0000000100a7ea73 chromedriver + 891507
11  chromedriver                        0x0000000100a49143 chromedriver + 672067
12  chromedriver                        0x0000000100a4a31e chromedriver + 676638
13  chromedriver                        0x0000000100df8795 chromedriver + 4536213
14  chromedriver                        0x0000000100dfd853 chromedriver + 4556883
15  chromedriver                        0x0000000100dde001 chromedriver + 4427777
16  chromedriver                        0x0000000100dfe59d chromedriver + 4560285
17  chromedriver                        0x0000000100dcf48c chromedriver + 4367500
18  chromedriver                        0x0000000100e1e0e8 chromedriver + 4690152
19  chromedriver                        0x0000000100e1e29e chromedriver + 4690590
20  chromedriver                        0x0000000100e2eeee chromedriver + 4759278
21  libsystem_pthread.dylib             0x00007ff80a62f1d3 _pthread_start + 125
22  libsystem_pthread.dylib             0x00007ff80a62abd3 thread_start + 15
"
http://www.actiontec.com/,Success,False,
http://www.sst.com/,Success,False,
http://www.actronixinc.com/,Success,False,
http://www.actron.com/,Success,False,
http://www.powersupplies.net/default.asp,Success,False,
http://www.acxc.com.tw/,Success,False,
